interval_id,participant_id,video_id,start_timestamp,end_timestamp,middle_noun
YWXJwFRdks,P35,P35_103,0:16:55,0:16:58,29
nDadthvUZc,P28,P28_105,0:05:05.380000,0:05:08.380000,29
mMtWEdiLXe,P02,P02_105,0:02:08.700000,0:02:11.700000,29
SKZzPYuREm,P26,P26_105,0:02:04.390000,0:02:07.390000,29
GnqGtyPQrs,P22,P22_103,0:08:27.400000,0:08:30.400000,29
alQvEngcJl,P15,P15_07,0:00:30.660000,0:00:33.660000,29
jYjeVnVtxd,P11,P11_104,0:01:11.420000,0:01:14.420000,29
iHlvELDXos,P07,P07_110,0:01:13.670000,0:01:16.670000,29
vTivdLVxsY,P10,P10_02,0:09:42.440000,0:09:45.440000,29
YbreWVYgii,P26,P26_110,0:00:41.520000,0:00:44.520000,29
dIxHBOSttJ,P35,P35_104,0:31:46.760000,0:31:49.760000,29
gyUqWqzKrl,P10,P10_01,0:09:56.780000,0:09:59.780000,29
ZOzclpgzZX,P35,P35_104,0:43:12.760000,0:43:15.760000,29
PmZfTzMyoU,P35,P35_104,0:42:10.760000,0:42:13.760000,29
tuQXIrBBWA,P01,P01_104,0:02:31.820000,0:02:34.820000,29
Uwqqrvuyfc,P07,P07_112,0:00:48,0:00:51,29
CcqGWcwiLl,P35,P35_108,0:32:29.820000,0:32:32.820000,29
juJKtCWdhD,P06,P06_101,0:16:55.200000,0:16:58.200000,29
cELsTDWIlM,P16,P16_01,0:12:35.340000,0:12:38.340000,29
uAooAqWHQB,P35,P35_108,0:38:12.820000,0:38:15.820000,29
OnZOScCABX,P24,P24_06,0:06:38.500000,0:06:41.500000,29
ooDyPRGGZd,P35,P35_108,0:38:02.820000,0:38:05.820000,29
JhJipudsFn,P26,P26_112,0:00:13.250000,0:00:16.250000,29
bVHIzFPyha,P26,P26_105,0:01:01.390000,0:01:04.390000,29
IIaTNMoEEc,P28,P28_108,0:02:13.680000,0:02:16.680000,29
IDjhNvCOMR,P22,P22_103,0:08:16.400000,0:08:19.400000,29
gjQLhJGGwQ,P11,P11_102,0:00:32.100000,0:00:35.100000,29
mgftKraLRQ,P05,P05_08,0:15:49.210000,0:15:52.210000,29
ZCwDssmHyh,P26,P26_09,0:00:20.560000,0:00:23.560000,29
zhFFxfTTPC,P02,P02_105,0:02:13.700000,0:02:16.700000,29
AFgoCdwwpm,P35,P35_103,0:21:02,0:21:05,29
OzKjTbcWCU,P10,P10_04,0:45:02.710000,0:45:05.710000,29
ZipnORsRVi,P13,P13_09,0:03:33.340000,0:03:36.340000,29
LJUYySiuNJ,P10,P10_02,0:09:38.440000,0:09:41.440000,29
fNtqvIKbfV,P22,P22_14,0:07:52.490000,0:07:55.490000,29
claaiMmFXO,P10,P10_04,0:19:14.710000,0:19:17.710000,29
bPXdxtDVOF,P10,P10_04,0:36:33.710000,0:36:36.710000,29
cncqcXPiry,P22,P22_103,0:08:39.400000,0:08:42.400000,29
PWxLNwYuMG,P09,P09_106,0:00:11.850000,0:00:14.850000,29
RlswZCoAnA,P01,P01_104,0:02:24.820000,0:02:27.820000,29
DEUddVCGQs,P10,P10_04,0:22:21.710000,0:22:24.710000,29
QzYtprSsEE,P16,P16_01,0:11:47.340000,0:11:50.340000,29
sltMHWRbKg,P28,P28_103,0:01:14.940000,0:01:17.940000,29
klSUjbRMAY,P10,P10_01,0:00:22.780000,0:00:25.780000,29
bPsXDsRylr,P26,P26_09,0:00:56.560000,0:00:59.560000,29
LTDsFCxzTy,P10,P10_02,0:08:28.440000,0:08:31.440000,29
oBIEgvWlsi,P22,P22_103,0:09:58.400000,0:10:01.400000,29
iUTcCOzgeM,P35,P35_103,0:16:18,0:16:21,29
NyehTVfTkY,P17,P17_04,0:01:06.340000,0:01:09.340000,29
jDoyWQxdym,P10,P10_01,0:13:29.780000,0:13:32.780000,29
CwRsoBLYWF,P11,P11_104,0:03:23.420000,0:03:26.420000,29
uOahBnbxBy,P35,P35_104,0:41:06.760000,0:41:09.760000,29
tDlwtYxQXL,P35,P35_104,0:34:05.760000,0:34:08.760000,29
fgKWlLiSHk,P07,P07_102,0:01:55.090000,0:01:58.090000,29
yAJWAjycuk,P10,P10_01,0:04:50.780000,0:04:53.780000,29
GfqBSDcnpE,P35,P35_103,0:21:15,0:21:18,29
IQokxHtKZX,P13,P13_08,0:10:06.420000,0:10:09.420000,29
gVEzZRnSVG,P13,P13_08,0:09:53.420000,0:09:56.420000,29
qhVvUIzGOv,P35,P35_108,0:33:22.820000,0:33:25.820000,29
XwMNPwzJGa,P35,P35_103,0:16:27,0:16:30,29
zAHMpoJDXv,P11,P11_102,0:00:11.100000,0:00:14.100000,29
dKkfuOULCR,P07,P07_10,0:02:49.120000,0:02:52.120000,29
dkqTxayZxn,P05,P05_03,0:14:38.900000,0:14:41.900000,29
xgNbzjssPX,P26,P26_105,0:00:51.390000,0:00:54.390000,29
PecdDLchJj,P11,P11_102,0:00:31.100000,0:00:34.100000,29
WNyiTFhRUf,P10,P10_01,0:00:23.780000,0:00:26.780000,29
mfveaPAIle,P22,P22_07,0:30:56.690000,0:30:59.690000,29
aQuDvEaeji,P11,P11_104,0:03:30.420000,0:03:33.420000,29
thUvPUWYiq,P10,P10_04,0:49:04.710000,0:49:07.710000,29
DcyQclDjrj,P10,P10_01,0:04:09.780000,0:04:12.780000,29
BWkKZpBXAt,P28,P28_111,0:02:11.100000,0:02:14.100000,29
lGMNfGrmKI,P13,P13_08,0:09:21.420000,0:09:24.420000,29
kvBZIcAoOw,P26,P26_111,0:02:22.950000,0:02:25.950000,29
FVCWHHZNQz,P05,P05_03,0:14:32.900000,0:14:35.900000,29
bPphWLTxav,P26,P26_28,0:00:29.910000,0:00:32.910000,29
pNkQDXLvyj,P35,P35_103,0:12:18,0:12:21,29
qTroNAyXHf,P10,P10_04,0:11:17.710000,0:11:20.710000,29
vWHLjtLnNE,P35,P35_108,0:38:05.820000,0:38:08.820000,29
LlKoYnGuRV,P35,P35_104,0:43:17.760000,0:43:20.760000,29
QVtZFMQFuy,P10,P10_04,0:19:51.710000,0:19:54.710000,29
GffgIAEjpO,P07,P07_102,0:01:47.090000,0:01:50.090000,29
OWDkuFGuQK,P35,P35_103,0:16:59,0:17:02,29
VYIGyGnpLC,P10,P10_01,0:02:22.780000,0:02:25.780000,29
QogiaQDblt,P26,P26_111,0:01:44.950000,0:01:47.950000,29
LtbOukVkcI,P26,P26_110,0:01:14.520000,0:01:17.520000,29
mgEiYMZQKK,P16,P16_01,0:19:43.340000,0:19:46.340000,29
bHMuXvHldI,P10,P10_01,0:09:53.780000,0:09:56.780000,29
onPVRJpqJG,P10,P10_04,0:11:30.710000,0:11:33.710000,29
hndUxcpvXa,P10,P10_04,0:27:51.710000,0:27:54.710000,29
cQGHbUFkMl,P28,P28_105,0:04:47.380000,0:04:50.380000,29
kgRcbpARgN,P15,P15_07,0:00:06.660000,0:00:09.660000,29
CohapkhVWj,P11,P11_103,0:00:58.070000,0:01:01.070000,29
QxTcMApkXY,P30,P30_108,0:03:02.610000,0:03:05.610000,29
ijIzupHdBA,P11,P11_103,0:01:02.070000,0:01:05.070000,29
KSofstpjvp,P07,P07_117,0:02:56.470000,0:02:59.470000,29
iBBKFckXmI,P37,P37_101,0:20:25.450000,0:20:28.450000,29
xNxvSMKAdI,P11,P11_104,0:01:30.420000,0:01:33.420000,29
dhJTizQuoX,P05,P05_03,0:14:47.900000,0:14:50.900000,29
FrKAPqQkJG,P08,P08_08,0:01:33.120000,0:01:36.120000,29
MgjdVwGEtc,P28,P28_105,0:07:29.380000,0:07:32.380000,29
lzsSeOCjEb,P02,P02_04,0:04:08.970000,0:04:11.970000,29
DYrDtcBVWI,P35,P35_103,0:16:30,0:16:33,29
qQvcHzDBUy,P35,P35_104,0:30:36.760000,0:30:39.760000,29
YGKacAEfDE,P25,P25_05,0:01:30.970000,0:01:33.970000,29
wwaPhNRoqt,P35,P35_101,0:05:36.570000,0:05:39.570000,29
TMcWxZQFqz,P26,P26_111,0:01:48.950000,0:01:51.950000,29
BbxAtukvyR,P27,P27_103,0:08:51.350000,0:08:54.350000,29
WrZSQvomYY,P07,P07_113,0:07:05.430000,0:07:08.430000,29
BHrUliYBBv,P08,P08_27,0:02:17.420000,0:02:20.420000,29
AxBUwtRYKr,P35,P35_108,0:38:16.820000,0:38:19.820000,29
fEdFOdBsGq,P10,P10_02,0:09:48.440000,0:09:51.440000,29
YCmQKkYYuk,P02,P02_105,0:02:24.700000,0:02:27.700000,29
cQdUVXOqRl,P35,P35_108,0:38:07.820000,0:38:10.820000,29
EwkwmRQTOM,P35,P35_103,0:20:59,0:21:02,29
CFhRZolNVO,P02,P02_105,0:02:19.700000,0:02:22.700000,29
hEMMmPOjMG,P02,P02_105,0:02:12.700000,0:02:15.700000,29
loCRTJGtgl,P11,P11_104,0:01:10.420000,0:01:13.420000,29
VriXJpTaBj,P26,P26_09,0:00:21.560000,0:00:24.560000,29
MLLvCFwKpw,P11,P11_104,0:03:20.420000,0:03:23.420000,29
bbXuDjjyLW,P25,P25_02,0:00:15.630000,0:00:18.630000,29
mcRxjAfimo,P10,P10_01,0:13:25.780000,0:13:28.780000,29
hmWfdNWaHP,P35,P35_104,0:06:14.760000,0:06:17.760000,29
gQWhUjjzuj,P22,P22_109,0:01:56.500000,0:01:59.500000,29
ERpWvVjDuc,P13,P13_08,0:09:25.420000,0:09:28.420000,29
qrLRZLWjyg,P22,P22_103,0:10:28.400000,0:10:31.400000,29
gXEdAlQrHH,P35,P35_104,0:42:08.760000,0:42:11.760000,29
PyELcDxqxd,P26,P26_111,0:02:15.950000,0:02:18.950000,29
yEXvqBbAOc,P02,P02_105,0:02:22.700000,0:02:25.700000,29
TkkMimmFbW,P35,P35_103,0:16:39,0:16:42,29
yggZafePmJ,P28,P28_105,0:08:27.380000,0:08:30.380000,29
EdxHHfqJil,P37,P37_101,0:00:33.450000,0:00:36.450000,29
oiLIspBCGy,P10,P10_04,0:51:14.710000,0:51:17.710000,29
IVZwOQbCUH,P37,P37_101,0:00:39.450000,0:00:42.450000,29
YAvZlXXgVP,P07,P07_117,0:04:30.470000,0:04:33.470000,29
oZUbmQeHzf,P10,P10_02,0:11:43.440000,0:11:46.440000,29
CBkSanFpnh,P28,P28_108,0:02:24.680000,0:02:27.680000,29
DODEgEdLim,P24,P24_06,0:05:59.500000,0:06:02.500000,29
mcBbHcnEBX,P10,P10_01,0:02:19.780000,0:02:22.780000,29
XBNwGPemag,P22,P22_103,0:10:10.400000,0:10:13.400000,29
wCsyRcEcio,P01,P01_104,0:02:34.820000,0:02:37.820000,29
KSVhxYkbGc,P37,P37_101,0:20:22.450000,0:20:25.450000,29
IvUJLCVwnS,P35,P35_108,0:32:39.820000,0:32:42.820000,29
PMhIQcgabv,P15,P15_07,0:00:17.660000,0:00:20.660000,29
tPzoypnWUI,P24,P24_06,0:06:47.500000,0:06:50.500000,29
uDghdDfiQF,P35,P35_103,0:16:45,0:16:48,29
JaijbOUxDN,P30,P30_108,0:02:32.610000,0:02:35.610000,29
EfweeBArMv,P05,P05_03,0:14:22.900000,0:14:25.900000,29
PthiGmChxe,P10,P10_02,0:09:45.440000,0:09:48.440000,29
XrXGHXXmxk,P30,P30_108,0:03:10.610000,0:03:13.610000,29
FAGSYCdjNZ,P22,P22_113,0:00:24.750000,0:00:27.750000,29
EMTGwqiGzE,P35,P35_104,0:30:56.760000,0:30:59.760000,29
KOwIBwEfcU,P10,P10_01,0:09:22.780000,0:09:25.780000,29
eLQrpltNIg,P24,P24_06,0:02:27.500000,0:02:30.500000,29
tpmWzmpRgw,P07,P07_01,0:00:03.640000,0:00:06.640000,29
MbscryLGOu,P30,P30_108,0:03:12.610000,0:03:15.610000,29
TEgbEaIOvr,P22,P22_103,0:09:48.400000,0:09:51.400000,29
EmAhdOtnyT,P11,P11_104,0:01:34.420000,0:01:37.420000,29
ARgmdrsOwx,P25,P25_106,0:01:21.220000,0:01:24.220000,29
cSPQGqVwjO,P35,P35_108,0:33:08.820000,0:33:11.820000,29
HTLcmUOgsT,P10,P10_04,0:09:59.710000,0:10:02.710000,29
chdBpWlKkv,P35,P35_108,0:33:18.820000,0:33:21.820000,29
qrIoNyFyGz,P10,P10_04,0:46:02.710000,0:46:05.710000,29
tWesJInmeg,P22,P22_08,0:05:58.490000,0:06:01.490000,29
LXZUNUGSif,P01,P01_105,0:00:35.030000,0:00:38.030000,29
sDVLXzLtjv,P28,P28_105,0:08:28.380000,0:08:31.380000,29
MgjZSMhnMv,P28,P28_105,0:05:00.380000,0:05:03.380000,29
xqPVtGhnmV,P07,P07_113,0:06:28.430000,0:06:31.430000,29
FvWzbuXZyu,P07,P07_102,0:01:45.090000,0:01:48.090000,29
HYecdkbgdT,P35,P35_103,0:12:20,0:12:23,29
qBhYkAvYGM,P07,P07_113,0:03:32.430000,0:03:35.430000,29
SBZvWPIrbp,P07,P07_03,0:03:33.320000,0:03:36.320000,29
BChwqpdEQY,P10,P10_04,0:26:02.710000,0:26:05.710000,29
TzLNYNMqQu,P22,P22_15,0:01:23.850000,0:01:26.850000,29
lvkmONaaMh,P28,P28_105,0:07:35.380000,0:07:38.380000,29
ahylkTqxdL,P02,P02_04,0:04:01.970000,0:04:04.970000,29
SeApkkzmxT,P35,P35_108,0:33:11.820000,0:33:14.820000,29
EjBYhHesOZ,P22,P22_103,0:09:54.400000,0:09:57.400000,29
rjCYEAxVNB,P10,P10_01,0:12:59.780000,0:13:02.780000,29
yxzdWbQByS,P27,P27_04,0:00:13.880000,0:00:16.880000,29
KdlRXcfEjX,P07,P07_03,0:03:51.320000,0:03:54.320000,29
oDsfyeEoSC,P35,P35_103,0:16:37,0:16:40,29
ODIBocfNlQ,P28,P28_111,0:01:58.100000,0:02:01.100000,29
dKualHtOpd,P25,P25_05,0:01:37.970000,0:01:40.970000,29
XllXyPjdUE,P02,P02_06,0:01:01.980000,0:01:04.980000,29
YmIJFsfwfx,P35,P35_108,0:33:19.820000,0:33:22.820000,29
EuUMMFrwZR,P10,P10_02,0:08:30.440000,0:08:33.440000,29
cbAQLVFCul,P10,P10_04,0:36:32.710000,0:36:35.710000,29
HQQAejAVuN,P25,P25_05,0:01:31.970000,0:01:34.970000,29
QbRJXIpLWC,P26,P26_09,0:00:23.560000,0:00:26.560000,29
kWNvTHfkTK,P13,P13_08,0:09:22.420000,0:09:25.420000,29
uezKYHkXOI,P11,P11_102,0:00:21.100000,0:00:24.100000,29
twBBbMMcgg,P35,P35_103,0:00:31,0:00:34,29
BTNXvLCaqX,P28,P28_105,0:08:14.380000,0:08:17.380000,29
rlMEyRbmTl,P05,P05_03,0:14:46.900000,0:14:49.900000,29
KquXgtSARz,P22,P22_103,0:07:37.400000,0:07:40.400000,29
bgQmNMHzQd,P35,P35_103,0:17:13,0:17:16,29
BtBVeDtepF,P07,P07_117,0:04:16.470000,0:04:19.470000,29
ofIVxzCnGU,P17,P17_04,0:01:10.340000,0:01:13.340000,29
UQAQblSRBR,P07,P07_116,0:00:48.670000,0:00:51.670000,29
tLTmAIPRYL,P10,P10_04,0:11:32.710000,0:11:35.710000,29
SsnywVUXNC,P35,P35_103,0:12:17,0:12:20,29
zvvkbaSOAl,P35,P35_104,0:41:05.760000,0:41:08.760000,29
USOByXmLHY,P26,P26_105,0:02:06.390000,0:02:09.390000,29
qzhmHxWWyW,P28,P28_104,0:07:00,0:07:03,29
uiQpZCuTrE,P10,P10_04,0:11:31.710000,0:11:34.710000,29
IHwwcmQrbS,P28,P28_111,0:03:19.100000,0:03:22.100000,29
aceGnYJlPx,P17,P17_03,0:02:43.100000,0:02:46.100000,29
qpnxKYsmCC,P26,P26_09,0:00:39.560000,0:00:42.560000,29
TvDXTjSaGn,P17,P17_04,0:01:09.340000,0:01:12.340000,29
bAdgExUvuV,P28,P28_105,0:04:54.380000,0:04:57.380000,29
BcczOUBGAN,P35,P35_103,0:21:03,0:21:06,29
ahNtYYxUCT,P35,P35_103,0:20:49,0:20:52,29
QGAMwjVpSo,P22,P22_103,0:08:37.400000,0:08:40.400000,29
NkCiTJBvmS,P28,P28_111,0:02:04.100000,0:02:07.100000,29
qlrxQHHuWD,P35,P35_101,0:04:38.570000,0:04:41.570000,29
LCvwPQXZqE,P35,P35_103,0:20:46,0:20:49,29
KGhWdRxYQk,P37,P37_101,0:00:38.450000,0:00:41.450000,29
xhSSKwvmAL,P26,P26_111,0:01:43.950000,0:01:46.950000,29
cKMyNHIYwl,P10,P10_02,0:14:19.440000,0:14:22.440000,29
mUSiwyTnNx,P02,P02_105,0:02:10.700000,0:02:13.700000,29
HIdCGgzUel,P10,P10_01,0:02:24.780000,0:02:27.780000,29
vJOJEeACCR,P22,P22_103,0:08:12.400000,0:08:15.400000,29
TCDeChpyzX,P26,P26_110,0:00:40.520000,0:00:43.520000,29
KAKxaxdigv,P22,P22_08,0:05:57.490000,0:06:00.490000,29
NTqInCYlbu,P28,P28_105,0:04:45.380000,0:04:48.380000,29
tteMFEowTZ,P24,P24_06,0:06:18.500000,0:06:21.500000,29
ELzdTLHKCf,P26,P26_105,0:01:02.390000,0:01:05.390000,29
MHKKQTClHZ,P15,P15_07,0:00:18.660000,0:00:21.660000,29
cIiLatysaK,P07,P07_117,0:04:15.470000,0:04:18.470000,29
UwGaBsEJfV,P35,P35_104,0:06:24.760000,0:06:27.760000,29
lrsrCHiawP,P35,P35_104,0:41:14.760000,0:41:17.760000,29
RnDdCJVydj,P26,P26_16,0:00:56,0:00:59,29
IjmdtNflLw,P35,P35_104,0:31:31.760000,0:31:34.760000,29
uQngfrDFwb,P35,P35_104,0:31:33.760000,0:31:36.760000,29
NlbaqQVGvz,P35,P35_103,0:16:31,0:16:34,29
QAWnwEWLrG,P35,P35_101,0:05:27.570000,0:05:30.570000,29
JcZQgsxbNd,P10,P10_01,0:04:53.780000,0:04:56.780000,29
UQNwFcolqd,P10,P10_02,0:14:16.440000,0:14:19.440000,29
RwkTftuXOT,P35,P35_104,0:31:39.760000,0:31:42.760000,29
lPdRdwBhVd,P22,P22_14,0:07:27.490000,0:07:30.490000,29
ghMsNPcNlb,P35,P35_104,0:34:06.760000,0:34:09.760000,29
GfgHpOhIVT,P07,P07_114,0:01:06.080000,0:01:09.080000,29
TUQJtsHjyJ,P17,P17_04,0:01:08.340000,0:01:11.340000,29
ZIWbrrhuGc,P07,P07_112,0:00:49,0:00:52,29
rBlmAEQbVf,P13,P13_08,0:09:31.420000,0:09:34.420000,29
OhvjCkrwHQ,P10,P10_04,0:46:11.710000,0:46:14.710000,29
uIFhFuKSeW,P35,P35_104,0:42:07.760000,0:42:10.760000,29
BuIXFlkKcG,P35,P35_104,0:43:07.760000,0:43:10.760000,29
FSugWBvcpn,P11,P11_104,0:00:38.420000,0:00:41.420000,29
zvkRIAqDBz,P24,P24_06,0:06:37.500000,0:06:40.500000,29
BdNtwTBTyg,P02,P02_105,0:02:14.700000,0:02:17.700000,29
kmOfuXqSHB,P10,P10_04,0:46:01.710000,0:46:04.710000,29
cOQEGXrysP,P07,P07_113,0:07:54.430000,0:07:57.430000,29
LbPiXjXAiW,P02,P02_04,0:04:10.970000,0:04:13.970000,29
VCbCTaPxVN,P10,P10_01,0:09:23.780000,0:09:26.780000,29
RKrXfLkfUt,P24,P24_06,0:06:09.500000,0:06:12.500000,29
JBHLjFMPDE,P22,P22_14,0:07:33.490000,0:07:36.490000,29
VttdmbdHia,P35,P35_103,0:20:50,0:20:53,29
KukFtfRkMh,P35,P35_103,0:20:58,0:21:01,29
qvXkOmMhvZ,P28,P28_111,0:03:28.100000,0:03:31.100000,29
RErjXQHqNO,P11,P11_101,0:00:33.060000,0:00:36.060000,29
LjALqWglbx,P10,P10_02,0:00:51.440000,0:00:54.440000,29
YRRpRzuUOl,P07,P07_117,0:04:28.470000,0:04:31.470000,29
mnTeKmgswj,P35,P35_104,0:43:26.760000,0:43:29.760000,29
kbwwZoVwJD,P35,P35_104,0:43:38.760000,0:43:41.760000,29
ByPdLGcKZd,P28,P28_103,0:09:07.940000,0:09:10.940000,41
mwPFojELsW,P30,P30_05,0:42:58.390000,0:43:01.390000,41
UfsIOBIVxA,P22,P22_16,0:13:04.960000,0:13:07.960000,41
GpoKYTwKkh,P22,P22_16,0:10:34.960000,0:10:37.960000,41
VGaBLOomDq,P28,P28_103,0:09:33.940000,0:09:36.940000,41
OcCUWoAghB,P30,P30_05,0:42:50.390000,0:42:53.390000,41
vvoSHddWie,P24,P24_07,0:09:56.290000,0:09:59.290000,41
NRvsaKplsU,P30,P30_02,0:02:00.940000,0:02:03.940000,41
bJVlYlFdGY,P04,P04_109,0:00:41.280000,0:00:44.280000,41
fVgpoVrDRZ,P04,P04_03,0:11:26.060000,0:11:29.060000,41
drVExVztOx,P22,P22_16,0:13:00.960000,0:13:03.960000,41
PcBUARVRCa,P08,P08_05,0:17:32.140000,0:17:35.140000,41
ORLqIaOfRZ,P04,P04_03,0:00:32.060000,0:00:35.060000,41
MNHRhlrWnv,P04,P04_02,0:12:33.410000,0:12:36.410000,41
izqcnDRZpi,P37,P37_102,0:10:40.300000,0:10:43.300000,41
DFWrGVKfzG,P01,P01_105,0:03:54.030000,0:03:57.030000,41
CVsegwGuZS,P24,P24_07,0:10:37.290000,0:10:40.290000,41
zgEswfHzdu,P04,P04_02,0:07:22.410000,0:07:25.410000,41
ZBPApqLGXc,P04,P04_03,0:03:50.060000,0:03:53.060000,41
JYZAEKfXCC,P28,P28_103,0:04:01.940000,0:04:04.940000,41
NhXkUwdXzc,P01,P01_17,0:07:24,0:07:27,41
dslfsfQMZi,P30,P30_05,0:43:54.390000,0:43:57.390000,41
usGQqyGkiN,P37,P37_102,0:08:33.300000,0:08:36.300000,41
XjxMneMKxq,P04,P04_02,0:05:32.410000,0:05:35.410000,41
FchsCaKejD,P04,P04_02,0:02:31.410000,0:02:34.410000,41
OMRXckjSxY,P04,P04_02,0:06:59.410000,0:07:02.410000,41
TRfRatDSdz,P37,P37_102,0:02:50.300000,0:02:53.300000,41
rssKoVunBk,P37,P37_102,0:03:33.300000,0:03:36.300000,41
EDofxmZhGb,P37,P37_102,0:08:47.300000,0:08:50.300000,41
dMVBGMKvEd,P30,P30_05,0:43:08.390000,0:43:11.390000,41
WUQIpDQfYx,P37,P37_102,0:03:01.300000,0:03:04.300000,41
fJDmaqMCVw,P28,P28_103,0:09:18.940000,0:09:21.940000,41
RRrXFpXcnL,P30,P30_02,0:02:02.940000,0:02:05.940000,41
wDSXCAXpfD,P04,P04_02,0:07:24.410000,0:07:27.410000,41
rsEkvDKDfx,P30,P30_05,0:40:51.390000,0:40:54.390000,41
LVnzIPNujs,P04,P04_02,0:05:08.410000,0:05:11.410000,41
qwujbepMEH,P01,P01_01,0:10:17.140000,0:10:20.140000,41
FMfzlMvVCi,P01,P01_105,0:05:12.030000,0:05:15.030000,41
ckTXeBAFcg,P01,P01_01,0:10:11.140000,0:10:14.140000,41
SxOKKAbKjj,P01,P01_17,0:07:04,0:07:07,41
mrrWqRwBHD,P04,P04_109,0:00:59.280000,0:01:02.280000,41
OdOYhmQUwO,P04,P04_02,0:04:40.410000,0:04:43.410000,41
fTyhVJLdEU,P24,P24_07,0:04:35.290000,0:04:38.290000,41
vJTfblszAv,P04,P04_02,0:06:10.410000,0:06:13.410000,41
eCqQkCYwpq,P01,P01_01,0:10:31.140000,0:10:34.140000,41
yAKwpCBkFf,P04,P04_02,0:06:15.410000,0:06:18.410000,41
fUuPETfFJz,P04,P04_03,0:09:45.060000,0:09:48.060000,41
IWjEuyfuLT,P04,P04_109,0:01:17.280000,0:01:20.280000,41
TkTwMMNlZk,P22,P22_16,0:10:16.960000,0:10:19.960000,41
tKXOWMdTPO,P04,P04_109,0:03:23.280000,0:03:26.280000,41
UAwLFOaRCw,P01,P01_17,0:07:20,0:07:23,41
JODwxnFVrg,P04,P04_109,0:03:24.280000,0:03:27.280000,41
irTQTjyRZp,P04,P04_02,0:12:28.410000,0:12:31.410000,41
jgLcUkRiYl,P04,P04_02,0:06:21.410000,0:06:24.410000,41
TbsOlJADQg,P24,P24_07,0:10:27.290000,0:10:30.290000,41
cpsNhFcmHB,P28,P28_103,0:04:13.940000,0:04:16.940000,41
YluIxstIWJ,P04,P04_02,0:03:09.410000,0:03:12.410000,41
wwhsGYjNVA,P37,P37_102,0:02:59.300000,0:03:02.300000,41
VFyfRPdyRK,P30,P30_05,0:42:55.390000,0:42:58.390000,41
kUOJIvLZxt,P04,P04_109,0:01:49.280000,0:01:52.280000,41
HAdWFIGRmF,P04,P04_02,0:12:23.410000,0:12:26.410000,41
DSIiPrfHzt,P01,P01_105,0:03:56.030000,0:03:59.030000,41
KNVegInWyq,P04,P04_03,0:00:15.060000,0:00:18.060000,41
YBaBYYAuGX,P01,P01_105,0:04:04.030000,0:04:07.030000,41
imgzmyQDdt,P04,P04_02,0:06:58.410000,0:07:01.410000,41
NldRsVaLrV,P37,P37_102,0:02:13.300000,0:02:16.300000,41
HJaYYOyGBc,P04,P04_02,0:05:44.410000,0:05:47.410000,41
WlCENQRELw,P01,P01_105,0:05:22.030000,0:05:25.030000,41
pMIenaASgO,P04,P04_02,0:03:13.410000,0:03:16.410000,41
IHpxePYzKk,P04,P04_109,0:00:20.280000,0:00:23.280000,41
ZumqamwmSi,P24,P24_07,0:11:18.290000,0:11:21.290000,41
EhrzQvJpIJ,P30,P30_02,0:02:01.940000,0:02:04.940000,41
nTZNgrLKWD,P24,P24_07,0:09:19.290000,0:09:22.290000,41
SzyzSyFant,P04,P04_02,0:12:09.410000,0:12:12.410000,41
DlmgPCOWcj,P24,P24_07,0:10:40.290000,0:10:43.290000,41
ppOKcbswxl,P24,P24_07,0:09:17.290000,0:09:20.290000,41
BZZlUZtepS,P01,P01_01,0:10:12.140000,0:10:15.140000,41
JZPqJLwXSg,P28,P28_103,0:09:25.940000,0:09:28.940000,41
vLySyRQeaL,P24,P24_07,0:10:41.290000,0:10:44.290000,41
fokJeneDJJ,P37,P37_102,0:08:36.300000,0:08:39.300000,41
fZuHJUlkiP,P04,P04_02,0:05:19.410000,0:05:22.410000,41
jLMbckJJuh,P30,P30_05,0:44:35.390000,0:44:38.390000,41
uBogsVyZXe,P24,P24_07,0:09:57.290000,0:10:00.290000,41
NclNrdDslc,P24,P24_07,0:10:10.290000,0:10:13.290000,41
ohhIjtvxYu,P04,P04_109,0:03:22.280000,0:03:25.280000,41
dSVGCOaONE,P30,P30_05,0:45:02.390000,0:45:05.390000,41
fhScVkUymO,P24,P24_07,0:09:35.290000,0:09:38.290000,41
DDTyTCPvJN,P24,P24_07,0:11:19.290000,0:11:22.290000,41
lLeGdjoRpH,P08,P08_05,0:17:33.140000,0:17:36.140000,41
bUEkKIziov,P01,P01_105,0:04:59.030000,0:05:02.030000,41
fWKomkHOHc,P04,P04_02,0:03:14.410000,0:03:17.410000,41
vVPLsdRBhV,P30,P30_05,0:44:11.390000,0:44:14.390000,41
bixnaInLND,P04,P04_109,0:01:10.280000,0:01:13.280000,41
OOoTLIqVan,P30,P30_05,0:42:25.390000,0:42:28.390000,41
DIJfdggkQp,P04,P04_109,0:01:26.280000,0:01:29.280000,41
ejPQZfQoJp,P04,P04_02,0:02:59.410000,0:03:02.410000,41
oGzXfLtTRz,P37,P37_102,0:06:12.300000,0:06:15.300000,41
rKLSWKYUUk,P04,P04_109,0:03:12.280000,0:03:15.280000,41
VzpICRdcgY,P24,P24_07,0:09:46.290000,0:09:49.290000,41
xZcoHcVGBB,P37,P37_102,0:02:43.300000,0:02:46.300000,41
gKLVPqtdZg,P08,P08_05,0:17:41.140000,0:17:44.140000,41
DgdsTHIMBi,P01,P01_105,0:05:27.030000,0:05:30.030000,41
